transaction_id,customer_id,product_id,quantity,unit_price,discount_rate,total_amount,transaction_date,payment_method,status
TXN_004385,CUST_0799,PROD_0150,3,126.56,0.25,284.76,2025-05-15,E-wallet,Pending
TXN_004386,CUST_0424,PROD_0031,1,171.03,0.03,165.9,2025-05-22,Bank Transfer,Pending
TXN_004387,CUST_0315,PROD_0116,3,377.97,0.09,1031.86,2025-05-14,E-wallet,Pending
TXN_004388,CUST_0350,PROD_0119,2,890.53,0.15,1513.9,2025-05-12,Bank Transfer,Completed
TXN_004389,CUST_0171,PROD_0100,5,999.44,0.06,4697.37,2025-05-21,E-wallet,Pending
TXN_004390,CUST_0966,PROD_0175,1,22.24,0.23,17.12,2025-05-19,Credit Card,Cancelled
TXN_004391,CUST_0520,PROD_0067,4,156.72,0.16,526.58,2025-05-26,Bank Transfer,Completed
TXN_004392,CUST_0864,PROD_0112,4,300.85,0.22,938.65,2025-05-14,Debit Card,Cancelled
TXN_004393,CUST_0736,PROD_0105,1,807.38,0.07,750.86,2025-06-02,Bank Transfer,Cancelled
TXN_004394,CUST_0488,PROD_0009,5,918.72,0.23,3537.07,2025-05-23,Bank Transfer,Pending
TXN_004395,CUST_0450,PROD_0153,3,168.77,0.14,435.43,2025-05-13,Debit Card,Cancelled
TXN_004396,CUST_0579,PROD_0105,2,807.38,0.11,1437.14,2025-05-22,Bank Transfer,Cancelled
TXN_004397,CUST_0189,PROD_0191,4,658.05,0.02,2579.56,2025-05-12,Credit Card,Completed
TXN_004398,CUST_0970,PROD_0113,2,727.93,0.3,1019.1,2025-06-03,Debit Card,Cancelled
TXN_004399,CUST_0612,PROD_0108,2,394.39,0.06,741.45,2025-05-12,Credit Card,Pending
TXN_004400,CUST_0553,PROD_0168,2,652.36,0.09,1187.3,2025-06-01,Debit Card,Completed
TXN_004401,CUST_0701,PROD_0199,2,115.89,0.02,227.14,2025-06-02,Debit Card,Cancelled
TXN_004402,CUST_0604,PROD_0059,3,949.57,0.08,2620.81,2025-06-06,Bank Transfer,Cancelled
TXN_004403,CUST_0911,PROD_0008,4,29.73,0.17,98.7,2025-05-29,Debit Card,Cancelled
TXN_004404,CUST_0940,PROD_0001,4,766.41,0.18,2513.82,2025-05-17,Debit Card,Completed
TXN_004405,CUST_0350,PROD_0113,5,727.93,0.26,2693.34,2025-05-27,Debit Card,Cancelled
TXN_004406,CUST_0313,PROD_0024,2,982.56,0.15,1670.35,2025-05-30,Bank Transfer,Cancelled
TXN_004407,CUST_0855,PROD_0013,1,707.49,0.24,537.69,2025-05-10,E-wallet,Pending
TXN_004408,CUST_0544,PROD_0143,3,994.73,0.09,2715.61,2025-05-22,E-wallet,Completed
TXN_004409,CUST_0110,PROD_0030,5,110.41,0.19,447.16,2025-05-13,Credit Card,Pending
TXN_004410,CUST_0171,PROD_0093,3,655.07,0.29,1395.3,2025-05-09,Debit Card,Cancelled
TXN_004411,CUST_0822,PROD_0002,3,361.26,0.07,1007.92,2025-05-23,Bank Transfer,Pending
TXN_004412,CUST_0994,PROD_0034,3,551.58,0.1,1489.27,2025-06-06,Bank Transfer,Cancelled
TXN_004413,CUST_0881,PROD_0109,5,817.85,0.16,3434.97,2025-05-23,Bank Transfer,Completed
TXN_004414,CUST_0696,PROD_0047,1,645.45,0.07,600.27,2025-05-19,Debit Card,Completed
TXN_004415,CUST_0126,PROD_0064,1,858.06,0.28,617.8,2025-06-05,Credit Card,Cancelled
TXN_004416,CUST_0993,PROD_0184,3,511.86,0.17,1274.53,2025-05-24,Debit Card,Cancelled
TXN_004417,CUST_0795,PROD_0148,2,626.57,0.16,1052.64,2025-05-22,Bank Transfer,Completed
TXN_004418,CUST_0942,PROD_0133,4,111.68,0.06,419.92,2025-05-12,Credit Card,Pending
TXN_004419,CUST_0821,PROD_0041,3,841.46,0.17,2095.24,2025-05-12,Bank Transfer,Completed
TXN_004420,CUST_0591,PROD_0029,4,882.95,0.27,2578.21,2025-05-19,Bank Transfer,Pending
TXN_004421,CUST_0308,PROD_0030,4,110.41,0.0,441.64,2025-05-31,Debit Card,Cancelled
TXN_004422,CUST_0571,PROD_0130,1,893.09,0.14,768.06,2025-06-06,E-wallet,Completed
TXN_004423,CUST_0719,PROD_0011,2,156.23,0.16,262.47,2025-05-28,E-wallet,Cancelled
TXN_004424,CUST_0082,PROD_0039,1,272.61,0.04,261.71,2025-06-01,Credit Card,Completed
TXN_004425,CUST_0741,PROD_0126,3,580.52,0.09,1584.82,2025-05-29,Credit Card,Pending
TXN_004426,CUST_0283,PROD_0136,4,344.46,0.19,1116.05,2025-05-16,Credit Card,Completed
TXN_004427,CUST_0890,PROD_0069,4,868.8,0.12,3058.18,2025-05-10,Bank Transfer,Pending
TXN_004428,CUST_0666,PROD_0190,1,641.16,0.23,493.69,2025-05-26,Debit Card,Pending
TXN_004429,CUST_0698,PROD_0175,5,22.24,0.13,96.74,2025-05-29,Debit Card,Completed
TXN_004430,CUST_0236,PROD_0185,4,818.93,0.02,3210.21,2025-05-20,E-wallet,Pending
TXN_004431,CUST_0753,PROD_0139,2,232.08,0.06,436.31,2025-05-19,E-wallet,Cancelled
TXN_004432,CUST_0976,PROD_0127,2,138.11,0.27,201.64,2025-05-15,Debit Card,Pending
TXN_004433,CUST_0548,PROD_0182,1,853.35,0.13,742.41,2025-05-12,Credit Card,Pending
TXN_004434,CUST_0344,PROD_0115,5,746.77,0.05,3547.16,2025-06-02,Bank Transfer,Pending
TXN_004435,CUST_0078,PROD_0069,5,868.8,0.1,3909.6,2025-05-15,Credit Card,Cancelled
TXN_004436,CUST_0650,PROD_0118,1,584.51,0.03,566.97,2025-06-05,Credit Card,Cancelled
TXN_004437,CUST_0443,PROD_0128,5,434.74,0.29,1543.33,2025-05-22,Debit Card,Completed
TXN_004438,CUST_0633,PROD_0034,3,551.58,0.02,1621.65,2025-06-02,Credit Card,Completed
TXN_004439,CUST_0869,PROD_0144,2,57.75,0.16,97.02,2025-05-14,E-wallet,Completed
TXN_004440,CUST_0244,PROD_0059,2,949.57,0.29,1348.39,2025-05-23,Credit Card,Pending
TXN_004441,CUST_0590,PROD_0166,2,191.04,0.23,294.2,2025-05-19,E-wallet,Cancelled
TXN_004442,CUST_0166,PROD_0152,1,973.39,0.1,876.05,2025-05-17,E-wallet,Pending
TXN_004443,CUST_0831,PROD_0032,1,29.88,0.13,26.0,2025-05-31,Bank Transfer,Completed
TXN_004444,CUST_0290,PROD_0154,2,691.32,0.29,981.67,2025-05-09,Bank Transfer,Pending
TXN_004445,CUST_0851,PROD_0118,3,584.51,0.21,1385.29,2025-06-03,E-wallet,Completed
TXN_004446,CUST_0307,PROD_0144,4,57.75,0.25,173.25,2025-05-19,Bank Transfer,Completed
TXN_004447,CUST_0395,PROD_0034,3,551.58,0.18,1356.89,2025-05-21,Debit Card,Cancelled
TXN_004448,CUST_0072,PROD_0046,3,494.21,0.2,1186.1,2025-05-12,Bank Transfer,Cancelled
TXN_004449,CUST_0461,PROD_0061,4,209.9,0.21,663.28,2025-05-23,Bank Transfer,Completed
TXN_004450,CUST_0904,PROD_0193,3,564.55,0.09,1541.22,2025-05-17,E-wallet,Completed
TXN_004451,CUST_0645,PROD_0088,3,185.81,0.19,451.52,2025-05-23,Bank Transfer,Completed
TXN_004452,CUST_0619,PROD_0097,3,896.53,0.14,2313.05,2025-05-27,Bank Transfer,Cancelled
TXN_004453,CUST_0872,PROD_0079,2,196.06,0.27,286.25,2025-05-10,Credit Card,Completed
TXN_004454,CUST_0629,PROD_0147,1,426.66,0.23,328.53,2025-05-30,E-wallet,Cancelled
TXN_004455,CUST_0663,PROD_0005,3,567.97,0.04,1635.75,2025-05-22,Bank Transfer,Completed
TXN_004456,CUST_0642,PROD_0008,1,29.73,0.17,24.68,2025-06-06,Credit Card,Pending
TXN_004457,CUST_0716,PROD_0091,4,855.28,0.07,3181.64,2025-05-24,Debit Card,Pending
TXN_004458,CUST_0901,PROD_0043,4,485.53,0.11,1728.49,2025-05-13,Debit Card,Completed
TXN_004459,CUST_0375,PROD_0067,5,156.72,0.05,744.42,2025-06-05,Debit Card,Pending
TXN_004460,CUST_0801,PROD_0154,2,691.32,0.02,1354.99,2025-05-13,Credit Card,Cancelled
TXN_004461,CUST_0981,PROD_0069,1,868.8,0.27,634.22,2025-05-16,E-wallet,Completed
TXN_004462,CUST_0478,PROD_0062,1,265.31,0.28,191.02,2025-06-03,Bank Transfer,Completed
TXN_004463,CUST_0840,PROD_0047,4,645.45,0.09,2349.44,2025-06-04,E-wallet,Pending
TXN_004464,CUST_0984,PROD_0085,4,707.59,0.17,2349.2,2025-05-12,Credit Card,Completed
TXN_004465,CUST_0650,PROD_0017,5,789.12,0.08,3629.95,2025-05-08,Debit Card,Completed
TXN_004466,CUST_0338,PROD_0157,5,949.95,0.3,3324.82,2025-05-29,Bank Transfer,Pending
TXN_004467,CUST_0168,PROD_0041,5,841.46,0.16,3534.13,2025-05-30,E-wallet,Cancelled
TXN_004468,CUST_0428,PROD_0176,4,726.54,0.27,2121.5,2025-05-22,Bank Transfer,Completed
TXN_004469,CUST_0362,PROD_0064,5,858.06,0.01,4247.4,2025-06-01,Debit Card,Pending
TXN_004470,CUST_0788,PROD_0042,3,13.78,0.14,35.55,2025-05-13,Debit Card,Pending
TXN_004471,CUST_0333,PROD_0003,1,596.59,0.22,465.34,2025-06-02,Credit Card,Cancelled
TXN_004472,CUST_0039,PROD_0181,1,21.53,0.13,18.73,2025-05-11,Bank Transfer,Pending
TXN_004473,CUST_0070,PROD_0166,3,191.04,0.09,521.54,2025-05-23,Bank Transfer,Completed
TXN_004474,CUST_0863,PROD_0189,3,553.61,0.1,1494.75,2025-05-16,Credit Card,Cancelled
TXN_004475,CUST_0944,PROD_0073,2,401.83,0.19,650.96,2025-06-03,Bank Transfer,Cancelled
TXN_004476,CUST_0505,PROD_0154,2,691.32,0.22,1078.46,2025-05-14,Credit Card,Cancelled
TXN_004477,CUST_0444,PROD_0114,3,657.89,0.24,1499.99,2025-05-29,Debit Card,Cancelled
TXN_004478,CUST_0202,PROD_0079,2,196.06,0.21,309.77,2025-05-25,Credit Card,Pending
TXN_004479,CUST_0328,PROD_0055,5,882.84,0.26,3266.51,2025-05-12,E-wallet,Completed
TXN_004480,CUST_0526,PROD_0121,5,145.99,0.21,576.66,2025-05-27,Bank Transfer,Completed
TXN_004481,CUST_0255,PROD_0131,1,27.74,0.27,20.25,2025-05-30,Credit Card,Pending
TXN_004482,CUST_0239,PROD_0071,3,478.32,0.07,1334.51,2025-05-09,Debit Card,Completed
TXN_004483,CUST_0186,PROD_0059,4,949.57,0.09,3456.43,2025-05-10,Debit Card,Completed
TXN_004484,CUST_0301,PROD_0195,4,106.46,0.28,306.6,2025-06-06,E-wallet,Completed
TXN_004485,CUST_0732,PROD_0118,2,584.51,0.02,1145.64,2025-05-30,E-wallet,Completed
TXN_004486,CUST_0332,PROD_0019,4,185.93,0.01,736.28,2025-05-30,Debit Card,Pending
TXN_004487,CUST_0099,PROD_0008,4,29.73,0.21,93.95,2025-05-26,E-wallet,Pending
TXN_004488,CUST_0548,PROD_0128,1,434.74,0.24,330.4,2025-05-29,Credit Card,Pending
TXN_004489,CUST_0156,PROD_0039,3,272.61,0.28,588.84,2025-05-25,E-wallet,Completed
TXN_004490,CUST_0081,PROD_0152,5,973.39,0.05,4623.6,2025-05-11,E-wallet,Completed
TXN_004491,CUST_0135,PROD_0083,2,38.66,0.15,65.72,2025-05-11,Credit Card,Pending
TXN_004492,CUST_0790,PROD_0133,1,111.68,0.18,91.58,2025-05-10,Debit Card,Cancelled
TXN_004493,CUST_0998,PROD_0089,1,356.26,0.1,320.63,2025-05-14,Debit Card,Cancelled
TXN_004494,CUST_0706,PROD_0080,5,761.9,0.29,2704.74,2025-05-08,Credit Card,Cancelled
TXN_004495,CUST_0731,PROD_0121,1,145.99,0.1,131.39,2025-05-22,E-wallet,Pending
TXN_004496,CUST_0509,PROD_0032,4,29.88,0.13,103.98,2025-05-30,Debit Card,Cancelled
TXN_004497,CUST_0647,PROD_0167,2,279.11,0.29,396.34,2025-05-24,Debit Card,Completed
TXN_004498,CUST_0861,PROD_0111,1,307.19,0.22,239.61,2025-06-02,Credit Card,Cancelled
TXN_004499,CUST_0686,PROD_0138,3,173.23,0.27,379.37,2025-05-15,Bank Transfer,Completed
TXN_004500,CUST_0324,PROD_0034,1,551.58,0.26,408.17,2025-06-06,Bank Transfer,Pending
TXN_004501,CUST_0963,PROD_0019,3,185.93,0.01,552.21,2025-06-02,Credit Card,Pending
TXN_004502,CUST_0622,PROD_0144,4,57.75,0.15,196.35,2025-05-26,Bank Transfer,Cancelled
TXN_004503,CUST_0457,PROD_0118,1,584.51,0.09,531.9,2025-05-16,Debit Card,Cancelled
TXN_004504,CUST_0988,PROD_0109,1,817.85,0.27,597.03,2025-05-21,Credit Card,Cancelled
TXN_004505,CUST_0784,PROD_0152,1,973.39,0.03,944.19,2025-06-04,E-wallet,Pending
TXN_004506,CUST_0751,PROD_0025,1,452.16,0.22,352.68,2025-05-18,Debit Card,Pending
TXN_004507,CUST_0852,PROD_0132,5,696.59,0.15,2960.51,2025-06-03,Debit Card,Completed
TXN_004508,CUST_0288,PROD_0101,1,612.96,0.12,539.4,2025-05-30,Credit Card,Pending
TXN_004509,CUST_0991,PROD_0131,4,27.74,0.21,87.66,2025-05-14,E-wallet,Completed
TXN_004510,CUST_0541,PROD_0176,3,726.54,0.28,1569.33,2025-05-08,Credit Card,Pending
TXN_004511,CUST_0643,PROD_0010,5,719.77,0.11,3202.98,2025-05-25,Debit Card,Pending
TXN_004512,CUST_0491,PROD_0046,5,494.21,0.01,2446.34,2025-05-22,Debit Card,Cancelled
TXN_004513,CUST_0500,PROD_0041,1,841.46,0.22,656.34,2025-05-20,Credit Card,Cancelled
TXN_004514,CUST_0685,PROD_0075,4,344.49,0.05,1309.06,2025-05-31,Bank Transfer,Completed
TXN_004515,CUST_0361,PROD_0108,3,394.39,0.01,1171.34,2025-05-21,Debit Card,Cancelled
TXN_004516,CUST_0742,PROD_0183,1,327.43,0.29,232.48,2025-05-30,Credit Card,Pending
TXN_004517,CUST_0619,PROD_0114,5,657.89,0.23,2532.88,2025-05-19,E-wallet,Completed
TXN_004518,CUST_0657,PROD_0066,3,783.87,0.29,1669.64,2025-05-18,Debit Card,Pending
TXN_004519,CUST_0473,PROD_0021,3,190.26,0.12,502.29,2025-05-29,Credit Card,Pending
TXN_004520,CUST_0389,PROD_0135,5,461.37,0.22,1799.34,2025-05-23,E-wallet,Completed
TXN_004521,CUST_0890,PROD_0144,3,57.75,0.23,133.4,2025-05-09,Credit Card,Completed
TXN_004522,CUST_0436,PROD_0078,3,276.73,0.13,722.27,2025-05-26,E-wallet,Pending
TXN_004523,CUST_0213,PROD_0078,2,276.73,0.28,398.49,2025-06-04,Credit Card,Cancelled
TXN_004524,CUST_0672,PROD_0113,2,727.93,0.18,1193.81,2025-06-02,Credit Card,Cancelled
TXN_004525,CUST_0034,PROD_0035,3,985.42,0.16,2483.26,2025-05-26,Bank Transfer,Pending
TXN_004526,CUST_0777,PROD_0055,2,882.84,0.23,1359.57,2025-05-15,Bank Transfer,Pending
TXN_004527,CUST_0814,PROD_0062,1,265.31,0.2,212.25,2025-06-03,Bank Transfer,Pending
TXN_004528,CUST_0705,PROD_0143,4,994.73,0.03,3859.55,2025-05-12,Debit Card,Pending
TXN_004529,CUST_0111,PROD_0096,3,807.03,0.16,2033.72,2025-05-16,Debit Card,Completed
TXN_004530,CUST_0873,PROD_0027,2,723.21,0.08,1330.71,2025-06-05,Debit Card,Pending
TXN_004531,CUST_0979,PROD_0075,3,344.49,0.1,930.12,2025-05-16,Credit Card,Pending
TXN_004532,CUST_0303,PROD_0152,1,973.39,0.15,827.38,2025-05-14,Credit Card,Cancelled
TXN_004533,CUST_0578,PROD_0151,5,206.66,0.25,774.97,2025-05-19,Bank Transfer,Pending
TXN_004534,CUST_0647,PROD_0118,2,584.51,0.16,981.98,2025-05-22,Debit Card,Pending
TXN_004535,CUST_0387,PROD_0025,4,452.16,0.06,1700.12,2025-05-31,E-wallet,Completed
TXN_004536,CUST_0539,PROD_0057,1,575.51,0.01,569.75,2025-05-19,Credit Card,Pending
TXN_004537,CUST_0229,PROD_0081,2,793.58,0.18,1301.47,2025-05-18,Debit Card,Completed
TXN_004538,CUST_0504,PROD_0178,3,438.52,0.03,1276.09,2025-05-19,Bank Transfer,Pending
TXN_004539,CUST_0278,PROD_0106,4,683.95,0.05,2599.01,2025-05-18,Bank Transfer,Cancelled
TXN_004540,CUST_0200,PROD_0092,1,650.91,0.16,546.76,2025-05-12,Bank Transfer,Completed
TXN_004541,CUST_0149,PROD_0087,2,249.52,0.14,429.17,2025-05-27,Bank Transfer,Completed
TXN_004542,CUST_0005,PROD_0043,2,485.53,0.07,903.09,2025-06-02,Debit Card,Pending
TXN_004543,CUST_0040,PROD_0096,4,807.03,0.22,2517.93,2025-05-23,Credit Card,Completed
TXN_004544,CUST_0369,PROD_0021,3,190.26,0.16,479.46,2025-05-14,Credit Card,Pending
TXN_004545,CUST_0105,PROD_0133,2,111.68,0.23,171.99,2025-05-21,Credit Card,Pending
TXN_004546,CUST_0072,PROD_0106,4,683.95,0.13,2380.15,2025-05-15,Credit Card,Completed
TXN_004547,CUST_0223,PROD_0149,2,832.35,0.15,1414.99,2025-05-20,E-wallet,Pending
TXN_004548,CUST_0498,PROD_0163,5,853.48,0.01,4224.73,2025-05-20,Bank Transfer,Completed
TXN_004549,CUST_0427,PROD_0022,3,643.25,0.04,1852.56,2025-05-25,E-wallet,Cancelled
TXN_004550,CUST_0830,PROD_0073,3,401.83,0.09,1097.0,2025-06-06,Debit Card,Completed
TXN_004551,CUST_0819,PROD_0067,5,156.72,0.04,752.26,2025-05-20,Bank Transfer,Completed
TXN_004552,CUST_0742,PROD_0019,2,185.93,0.26,275.18,2025-05-30,Bank Transfer,Completed
TXN_004553,CUST_0308,PROD_0094,1,479.36,0.07,445.8,2025-06-04,Credit Card,Cancelled
TXN_004554,CUST_0033,PROD_0179,2,352.29,0.11,627.08,2025-05-25,Credit Card,Pending
TXN_004555,CUST_0807,PROD_0032,5,29.88,0.23,115.04,2025-05-16,Bank Transfer,Completed
TXN_004556,CUST_0393,PROD_0022,1,643.25,0.08,591.79,2025-05-08,Credit Card,Cancelled
TXN_004557,CUST_0582,PROD_0191,1,658.05,0.25,493.54,2025-05-11,Debit Card,Cancelled
TXN_004558,CUST_0323,PROD_0097,5,896.53,0.04,4303.34,2025-05-28,Bank Transfer,Pending
TXN_004559,CUST_0574,PROD_0142,2,773.54,0.09,1407.84,2025-06-05,Debit Card,Pending
TXN_004560,CUST_0081,PROD_0072,1,152.41,0.06,143.27,2025-06-04,Credit Card,Completed
TXN_004561,CUST_0967,PROD_0144,1,57.75,0.09,52.55,2025-05-27,Credit Card,Cancelled
TXN_004562,CUST_0721,PROD_0060,2,134.92,0.09,245.55,2025-06-03,Bank Transfer,Cancelled
TXN_004563,CUST_0685,PROD_0001,3,766.41,0.09,2092.3,2025-06-05,E-wallet,Pending
TXN_004564,CUST_0002,PROD_0147,3,426.66,0.24,972.78,2025-05-12,Bank Transfer,Pending
TXN_004565,CUST_0103,PROD_0076,5,844.42,0.14,3631.01,2025-05-31,Credit Card,Completed
TXN_004566,CUST_0203,PROD_0027,3,723.21,0.24,1648.92,2025-05-26,Bank Transfer,Pending
TXN_004567,CUST_0323,PROD_0122,2,987.32,0.28,1421.74,2025-06-02,Bank Transfer,Pending
TXN_004568,CUST_0678,PROD_0121,5,145.99,0.08,671.55,2025-06-05,Bank Transfer,Cancelled
TXN_004569,CUST_0275,PROD_0007,2,99.35,0.06,186.78,2025-05-08,Bank Transfer,Pending
TXN_004570,CUST_0265,PROD_0159,5,462.18,0.18,1894.94,2025-05-21,Bank Transfer,Completed
TXN_004571,CUST_0619,PROD_0059,2,949.57,0.18,1557.29,2025-05-15,Debit Card,Pending
TXN_004572,CUST_0766,PROD_0158,3,726.33,0.03,2113.62,2025-05-11,Bank Transfer,Pending
TXN_004573,CUST_0073,PROD_0002,4,361.26,0.01,1430.59,2025-06-01,Bank Transfer,Pending
TXN_004574,CUST_0360,PROD_0060,1,134.92,0.21,106.59,2025-05-20,Credit Card,Pending
TXN_004575,CUST_0501,PROD_0102,2,73.2,0.03,142.01,2025-05-11,Credit Card,Completed
TXN_004576,CUST_0028,PROD_0137,5,996.18,0.12,4383.19,2025-05-27,E-wallet,Pending
TXN_004577,CUST_0806,PROD_0025,2,452.16,0.1,813.89,2025-05-25,Credit Card,Pending
TXN_004578,CUST_0954,PROD_0074,1,748.29,0.02,733.32,2025-05-23,E-wallet,Cancelled
TXN_004579,CUST_0410,PROD_0119,5,890.53,0.09,4051.91,2025-05-20,Bank Transfer,Cancelled
TXN_004580,CUST_0652,PROD_0150,5,126.56,0.18,518.9,2025-05-21,E-wallet,Cancelled
TXN_004581,CUST_0072,PROD_0120,1,534.54,0.27,390.21,2025-05-30,Bank Transfer,Completed
TXN_004582,CUST_0026,PROD_0014,4,110.02,0.24,334.46,2025-06-06,Credit Card,Pending
TXN_004583,CUST_0498,PROD_0196,2,347.94,0.2,556.7,2025-05-27,E-wallet,Cancelled
TXN_004584,CUST_0203,PROD_0052,1,671.46,0.13,584.17,2025-06-03,Credit Card,Completed
TXN_004585,CUST_0453,PROD_0028,5,735.26,0.21,2904.28,2025-05-24,Credit Card,Completed
TXN_004586,CUST_0285,PROD_0158,1,726.33,0.05,690.01,2025-06-04,E-wallet,Pending
TXN_004587,CUST_0301,PROD_0023,3,337.86,0.1,912.22,2025-05-19,Bank Transfer,Pending
TXN_004588,CUST_0287,PROD_0059,2,949.57,0.07,1766.2,2025-05-16,E-wallet,Cancelled
TXN_004589,CUST_0579,PROD_0187,4,452.6,0.3,1267.28,2025-05-08,E-wallet,Pending
TXN_004590,CUST_0963,PROD_0042,2,13.78,0.17,22.87,2025-06-03,Bank Transfer,Cancelled
TXN_004591,CUST_0028,PROD_0055,2,882.84,0.11,1571.46,2025-05-08,Credit Card,Completed
TXN_004592,CUST_0319,PROD_0159,5,462.18,0.18,1894.94,2025-05-25,Bank Transfer,Pending
TXN_004593,CUST_0220,PROD_0185,4,818.93,0.22,2555.06,2025-05-14,Bank Transfer,Cancelled
TXN_004594,CUST_0852,PROD_0117,2,852.7,0.03,1654.24,2025-05-23,Debit Card,Cancelled
TXN_004595,CUST_0890,PROD_0078,4,276.73,0.21,874.47,2025-06-02,E-wallet,Cancelled
TXN_004596,CUST_0508,PROD_0184,2,511.86,0.28,737.08,2025-05-31,E-wallet,Cancelled
TXN_004597,CUST_0386,PROD_0085,2,707.59,0.25,1061.38,2025-06-02,Bank Transfer,Cancelled
TXN_004598,CUST_0832,PROD_0100,5,999.44,0.14,4297.59,2025-06-04,E-wallet,Cancelled
TXN_004599,CUST_0081,PROD_0062,3,265.31,0.17,660.62,2025-05-12,Credit Card,Pending
TXN_004600,CUST_0940,PROD_0156,4,836.88,0.13,2912.34,2025-06-05,Bank Transfer,Completed
TXN_004601,CUST_0375,PROD_0094,5,479.36,0.19,1941.41,2025-05-22,Debit Card,Pending
TXN_004602,CUST_0474,PROD_0156,2,836.88,0.04,1606.81,2025-05-15,Credit Card,Pending
TXN_004603,CUST_0140,PROD_0087,1,249.52,0.12,219.58,2025-05-12,Debit Card,Pending
TXN_004604,CUST_0769,PROD_0068,4,925.68,0.09,3369.48,2025-05-31,Bank Transfer,Completed
TXN_004605,CUST_0105,PROD_0076,3,844.42,0.11,2254.6,2025-06-06,Debit Card,Cancelled
TXN_004606,CUST_0735,PROD_0061,3,209.9,0.2,503.76,2025-05-22,Credit Card,Cancelled
TXN_004607,CUST_0554,PROD_0102,4,73.2,0.29,207.89,2025-05-19,Debit Card,Pending
TXN_004608,CUST_0330,PROD_0033,5,348.39,0.25,1306.46,2025-05-17,Credit Card,Pending
TXN_004609,CUST_0025,PROD_0160,2,59.58,0.12,104.86,2025-06-05,Credit Card,Completed
TXN_004610,CUST_0683,PROD_0021,1,190.26,0.2,152.21,2025-05-14,Credit Card,Completed
TXN_004611,CUST_0838,PROD_0084,4,257.0,0.02,1007.44,2025-06-04,Bank Transfer,Completed
TXN_004612,CUST_0576,PROD_0067,3,156.72,0.29,333.81,2025-05-14,Credit Card,Completed
TXN_004613,CUST_0971,PROD_0023,2,337.86,0.0,675.72,2025-05-16,Debit Card,Cancelled
TXN_004614,CUST_0783,PROD_0050,5,233.98,0.26,865.73,2025-05-16,Bank Transfer,Cancelled
TXN_004615,CUST_0640,PROD_0014,5,110.02,0.26,407.07,2025-05-22,Debit Card,Completed
TXN_004616,CUST_0691,PROD_0056,1,400.86,0.02,392.84,2025-05-16,E-wallet,Cancelled
TXN_004617,CUST_0128,PROD_0127,4,138.11,0.28,397.76,2025-05-30,Bank Transfer,Pending
TXN_004618,CUST_0993,PROD_0082,4,409.35,0.02,1604.65,2025-06-02,Debit Card,Completed
TXN_004619,CUST_0791,PROD_0136,5,344.46,0.04,1653.41,2025-06-02,Credit Card,Pending
TXN_004620,CUST_0219,PROD_0193,1,564.55,0.16,474.22,2025-05-25,E-wallet,Completed
TXN_004621,CUST_0493,PROD_0099,1,403.18,0.19,326.58,2025-05-17,Debit Card,Completed
TXN_004622,CUST_0160,PROD_0049,4,54.17,0.08,199.35,2025-06-03,Bank Transfer,Cancelled
TXN_004623,CUST_0245,PROD_0109,5,817.85,0.06,3843.89,2025-05-08,Credit Card,Pending
TXN_004624,CUST_0868,PROD_0119,4,890.53,0.08,3277.15,2025-05-11,Debit Card,Completed
TXN_004625,CUST_0231,PROD_0148,1,626.57,0.21,494.99,2025-05-14,Debit Card,Cancelled
TXN_004626,CUST_0184,PROD_0088,2,185.81,0.24,282.43,2025-05-20,Debit Card,Cancelled
TXN_004627,CUST_0825,PROD_0103,4,268.54,0.27,784.14,2025-06-01,Bank Transfer,Cancelled
TXN_004628,CUST_0247,PROD_0119,5,890.53,0.08,4096.44,2025-05-10,E-wallet,Completed
TXN_004629,CUST_0959,PROD_0048,3,886.64,0.06,2500.32,2025-05-18,Bank Transfer,Pending
TXN_004630,CUST_0265,PROD_0078,5,276.73,0.08,1272.96,2025-05-30,Bank Transfer,Cancelled
TXN_004631,CUST_0748,PROD_0139,4,232.08,0.15,789.07,2025-05-10,Credit Card,Completed
TXN_004632,CUST_0317,PROD_0057,2,575.51,0.01,1139.51,2025-05-29,Credit Card,Cancelled
TXN_004633,CUST_0725,PROD_0134,1,175.35,0.1,157.81,2025-05-22,Bank Transfer,Completed
TXN_004634,CUST_0862,PROD_0086,3,510.08,0.21,1208.89,2025-05-18,Credit Card,Cancelled
TXN_004635,CUST_0932,PROD_0100,2,999.44,0.23,1539.14,2025-05-21,Bank Transfer,Cancelled
TXN_004636,CUST_0054,PROD_0044,3,179.12,0.17,446.01,2025-05-15,Debit Card,Completed
TXN_004637,CUST_0731,PROD_0187,3,452.6,0.29,964.04,2025-05-30,Bank Transfer,Completed
TXN_004638,CUST_0120,PROD_0106,2,683.95,0.27,998.57,2025-05-25,Bank Transfer,Cancelled
TXN_004639,CUST_0024,PROD_0056,2,400.86,0.06,753.62,2025-05-21,E-wallet,Completed
TXN_004640,CUST_0549,PROD_0002,2,361.26,0.19,585.24,2025-05-26,Bank Transfer,Pending
TXN_004641,CUST_0789,PROD_0059,4,949.57,0.29,2696.78,2025-05-12,Debit Card,Cancelled
TXN_004642,CUST_0851,PROD_0092,4,650.91,0.26,1926.69,2025-05-27,E-wallet,Completed
TXN_004643,CUST_0578,PROD_0165,2,879.69,0.08,1618.63,2025-05-23,E-wallet,Cancelled
